LoanID,loan_amnt,purpose,fico,dti,income,loanIndicator
10428,25000,debt_consolidation,727,12.41,1e5,1
10430,6000,debt_consolidation,667,19.57,55e3,1
10432,10000,debt_consolidation,717,13.9,56820,0
10433,3000,debt_consolidation,717,13.43,47e3,1
10438,3000,major_purchase,662,22.3,45314,0
10440,15000,medical,697,9.78,135e3,0
10441,11500,debt_consolidation,772,8.19,53913,1
10442,8000,vacation_wedding,672,7.28,3e4,1
10443,6000,vacation_wedding,757,15.37,36e3,1
10444,7700,debt_consolidation,677,21.79,63e3,1
10445,10800,home_improvement,732,3.37,36e3,1
10447,17500,debt_consolidation,712,8.91,62880,1
10448,12000,small_business,662,6.76,6e4,0
10450,5200,other,682,10.84,54144,1
10451,12000,debt_consolidation,707,6.22,75e3,0
10452,10000,debt_consolidation,682,10.84,65e3,1
10454,3500,debt_consolidation,702,16.57,31500,1
10455,3000,other,707,12.48,36e4,1
10456,18000,debt_consolidation,677,10.24,11e4,1
10457,35000,debt_consolidation,747,5.32,85e3,1
10458,13500,major_purchase,787,9.24,6e4,1
10459,3500,major_purchase,697,3,14e3,1
10460,10175,debt_consolidation,757,28.91,53004,1
10462,24000,home_improvement,662,14.63,98e3,1
10463,4000,debt_consolidation,757,14.26,27600,1
10464,14500,debt_consolidation,747,11.71,12e4,1
10465,20000,debt_consolidation,742,13.43,82e3,1
10466,10000,debt_consolidation,707,20.52,34800,1
10467,3000,home_improvement,797,10.45,75e3,1
10468,26000,debt_consolidation,732,15.67,70446.2,1
10469,11100,small_business,662,19.7,5e4,0
10470,10000,debt_consolidation,732,10.64,59e3,1
10471,13500,debt_consolidation,702,8.01,201e3,1
10472,10500,debt_consolidation,667,10.96,16e4,0
10473,6250,debt_consolidation,727,25.8,24e3,1
10474,8000,other,707,19.89,27996,1
10476,5600,small_business,667,13.54,67200,0
10477,12000,debt_consolidation,687,5.68,26e3,1
10478,24000,small_business,687,20.06,63052,1
10479,17000,debt_consolidation,727,23.92,58e3,0
10482,14400,other,677,18.84,82296,1
10483,6000,small_business,707,16.2,4e4,0
10484,7750,debt_consolidation,732,29.78,6e4,1
10487,11500,vacation_wedding,717,8.98,108e3,1
10488,20000,home_improvement,727,13.34,70800,1
10489,18800,other,772,21.67,55e3,1
10490,10800,debt_consolidation,772,10.72,63e3,1
10491,20000,debt_consolidation,752,14.6,99996,1
10493,4500,major_purchase,712,4.01,50004,1
10494,9000,home_improvement,757,11.99,14e4,1
10495,15000,small_business,687,0,52360,1
10496,17000,debt_consolidation,712,9.72,78e3,1
10497,10000,debt_consolidation,717,8.73,45912,0
10499,9000,debt_consolidation,707,8.84,178e3,1
10500,8000,major_purchase,727,3.83,48e3,1
10501,1050,debt_consolidation,767,9.4,6e3,1
10503,6000,home_improvement,812,9.73,72e3,1
10504,24575,debt_consolidation,712,10.44,84500,0
10506,10000,debt_consolidation,772,1.53,18e4,1
10507,10000,major_purchase,687,0.39,192e3,1
10508,10000,debt_consolidation,692,1.98,72e3,1
10510,8000,debt_consolidation,787,4.23,55e3,1
10511,6800,debt_consolidation,762,11.3,13e4,1
10513,20000,debt_consolidation,682,7.95,8e4,1
10514,3500,other,672,21.64,56004,1
10515,10000,debt_consolidation,682,16.49,55e3,1
10517,10750,debt_consolidation,712,23.84,45e3,1
10518,4000,debt_consolidation,682,13.34,7e4,1
10519,12000,debt_consolidation,722,14.15,115800,1
10520,10000,small_business,752,0.24,9e4,1
10521,10000,debt_consolidation,672,22.5,73e3,0
10522,9325,debt_consolidation,722,15.97,32020,1
10523,6000,debt_consolidation,742,22.16,34e3,1
10524,4125,major_purchase,762,12.4,6e4,1
10530,8325,debt_consolidation,662,23.2,3e4,0
10531,3000,debt_consolidation,672,18.97,85e3,1
10535,7000,debt_consolidation,667,7.09,27600,0
10536,2000,major_purchase,752,0,28800,1
10537,25000,debt_consolidation,692,4.23,105e3,1
10538,14000,debt_consolidation,707,16.92,59e3,1
10539,8250,major_purchase,792,4.59,53329,1
10540,5000,other,682,5.1,36e3,0
10541,15000,major_purchase,732,25.73,121500,0
10544,11300,debt_consolidation,732,17.78,71e3,1
10546,4750,debt_consolidation,757,8.24,45e3,1
10547,1600,home_improvement,672,14.44,28500,0
10548,20000,debt_consolidation,742,23.48,69600,0
10549,16000,small_business,702,6.61,55e3,0
10552,6000,major_purchase,727,14.45,25e3,1
10553,8000,major_purchase,692,10.75,61056,1
10555,28000,debt_consolidation,672,10.49,80400,1
10556,19700,debt_consolidation,752,19.9,37800,0
10557,1800,major_purchase,682,24.7,48e3,0
10560,5000,debt_consolidation,672,13.87,18e3,0
10561,4800,major_purchase,697,9.17,59004,1
10562,30000,home_improvement,757,0.59,1e5,0
10563,11325,debt_consolidation,667,24.77,48e3,0
10564,17475,debt_consolidation,757,15.43,35e3,1
10565,12000,debt_consolidation,722,25.6,72e3,1
10566,7500,major_purchase,687,18.61,21600,0
10567,13000,home_improvement,752,4.6,222e3,1
10568,2400,major_purchase,692,6.4,48e3,1
10569,20000,small_business,727,3.55,100970,0
10570,20375,debt_consolidation,752,25.71,54e3,1
10571,10000,other,717,14.59,8e4,1
10572,13000,debt_consolidation,752,18.38,44004,1
10573,6400,debt_consolidation,662,19.98,75e3,1
10574,25000,debt_consolidation,707,17.2,45e3,0
10575,18000,small_business,707,10.16,40518,1
10576,21500,home_improvement,737,13.97,1e5,1
10577,2000,other,702,19.91,76248,1
10578,10000,debt_consolidation,702,10.32,105e3,0
10579,10000,home_improvement,717,12.85,128e3,1
10580,3500,major_purchase,762,25.11,67200,1
10582,35000,major_purchase,757,12.72,15e4,1
10583,14400,home_improvement,687,14.02,249996,1
10584,15875,debt_consolidation,772,8.56,6e4,1
10585,14400,major_purchase,727,14.06,79820,1
10586,20500,debt_consolidation,667,16.05,56300,0
10587,6500,home_improvement,727,22.02,63e3,0
10588,6400,debt_consolidation,682,15.75,36e3,1
10589,6000,debt_consolidation,687,19.08,5e4,1
10590,30000,debt_consolidation,742,18.59,99996,1
10591,6075,home_improvement,757,8.95,37e3,1
10592,3000,debt_consolidation,752,14.36,57e3,1
10593,2400,major_purchase,712,12.15,150600,1
10594,12000,debt_consolidation,772,6.79,32e3,1
10595,20000,other,717,19.47,75e3,0
10596,21000,home_improvement,747,17.7,13e4,1
10597,35000,debt_consolidation,682,17.41,22e4,1
10598,15350,home_improvement,777,15.26,125e3,1
10599,12500,debt_consolidation,732,14.07,98850,1
10600,5000,debt_consolidation,682,16.11,114996,1
10601,6000,major_purchase,772,5.74,42e3,1
10604,15000,debt_consolidation,732,9.05,65e3,1
10605,8000,home_improvement,662,6.84,5e4,1
10606,17850,debt_consolidation,682,17.03,32e3,0
10607,13200,debt_consolidation,747,7.31,42e3,1
10608,8975,major_purchase,697,11.95,52800,1
10609,30000,home_improvement,712,9.3,14e4,1
10610,7500,debt_consolidation,667,22.49,85e3,0
10611,5000,home_improvement,777,3.18,108e3,1
10612,6000,major_purchase,767,3.17,72e3,1
10613,4800,home_improvement,762,8.52,5e4,1
10614,6000,home_improvement,722,16.45,72e3,1
10615,12000,other,787,8.18,72e3,1
10616,15500,debt_consolidation,702,19.69,49e3,1
10617,16000,medical,737,29.11,73e3,1
10618,14400,debt_consolidation,767,19.75,92e3,1
10619,3150,debt_consolidation,697,19.76,15300,1
10620,4000,other,772,25.17,45e3,1
10621,15000,debt_consolidation,677,17.31,8e4,1
10622,12000,debt_consolidation,782,19.78,6e4,0
10623,9000,debt_consolidation,662,14.4,36e3,0
10624,11200,other,707,10.03,132e3,1
10625,30000,debt_consolidation,757,8.29,195e3,1
10626,20000,debt_consolidation,697,10.26,120602.4,1
10627,20000,debt_consolidation,682,22.36,13e4,1
10628,33000,home_improvement,777,11.81,15e4,1
10629,20000,debt_consolidation,747,21.33,50004,1
10630,7000,debt_consolidation,742,24.14,35350,1
10632,20000,debt_consolidation,732,15.71,95e3,1
10633,9250,debt_consolidation,662,19.27,53376,1
10634,15000,debt_consolidation,727,15.5,74028,1
10635,15600,debt_consolidation,692,10.16,30720,1
10638,25000,debt_consolidation,737,16.84,65e3,1
10639,10425,debt_consolidation,687,18.6,98320,1
10640,10000,major_purchase,787,22.01,41e3,1
10641,3200,other,667,1.37,35004,1
10642,16000,debt_consolidation,722,5.77,28056,0
10643,30000,debt_consolidation,662,16.32,156600,1
10646,12000,other,737,5.56,93318,1
10647,4000,debt_consolidation,662,2.76,34800,1
10648,2000,debt_consolidation,687,15.51,32496,0
10649,10000,home_improvement,677,11.04,9e4,0
10650,28800,debt_consolidation,687,20.61,92e3,0
10651,25000,home_improvement,692,1.17,105e3,1
10652,25975,debt_consolidation,752,15.58,61e3,1
10653,5725,debt_consolidation,707,14.35,22404,0
10654,5000,other,707,15.02,131004,1
10655,6725,debt_consolidation,752,3.73,36e3,0
10656,6000,other,697,9.61,84996,1
10657,8000,major_purchase,702,1.28,46800,1
10658,25000,small_business,702,12.56,85e3,1
10659,1500,home_improvement,767,18,71e3,1
10660,5500,major_purchase,767,14.96,15085,1
10661,9000,other,737,11.13,95e3,1
10662,7000,major_purchase,772,5.41,12e4,1
10663,15000,debt_consolidation,692,13.17,36e3,1
10664,14125,other,727,25.72,39e3,1
10666,4125,debt_consolidation,717,20.32,6e4,1
10667,5000,home_improvement,737,14.83,42e3,1
10668,4200,other,792,7.63,93e3,1
10669,5000,home_improvement,682,14.05,12e4,1
10670,4500,major_purchase,707,4.83,42e3,1
10672,25975,small_business,687,23.21,57491,1
10673,11000,debt_consolidation,702,5.9,50400,1
10674,12000,debt_consolidation,702,14.36,1e5,1
10675,5000,debt_consolidation,712,5.2,75e3,1
10677,25000,debt_consolidation,722,13.14,21e4,1
10679,13475,debt_consolidation,672,13.96,27e3,1
10680,9325,major_purchase,667,3.19,19200,1
10681,5600,debt_consolidation,707,17.34,65e3,1
10682,35000,debt_consolidation,697,16.5,65e3,0
10683,11500,debt_consolidation,752,7.63,22188,1
10684,21000,other,747,10.28,9e4,1
10685,30000,debt_consolidation,727,9.63,68004,1
10686,20000,major_purchase,712,16.42,5e4,1
10687,14500,other,707,21.9,36e3,1
10689,12000,debt_consolidation,747,7.37,110400,1
10691,13100,debt_consolidation,712,17.43,78e3,1
10692,5600,debt_consolidation,717,10.64,3e4,0
10693,6000,home_improvement,682,16.32,84996,1
10694,15000,home_improvement,762,6.04,6e4,0
10695,25000,other,772,15.77,144240,0
10696,8000,major_purchase,752,3.66,41600,1
10698,15050,debt_consolidation,732,20.25,37800,1
10699,5200,major_purchase,692,10.83,72e3,0
10700,10000,major_purchase,687,8.93,51600,1
10701,25000,home_improvement,762,19.86,94860,1
10702,12000,debt_consolidation,737,22.88,69900,1
10706,25000,debt_consolidation,772,7.51,62e3,1
10708,24000,debt_consolidation,687,16.11,4e4,1
10712,7000,small_business,762,9.49,175436,1
10713,5000,debt_consolidation,707,20.36,54e3,1
10715,20000,debt_consolidation,782,3.93,11e4,0
10716,5000,home_improvement,672,15.2,36e3,1
10717,4000,debt_consolidation,662,18.6,45e3,1
10718,8000,debt_consolidation,767,14.09,69912,1
10719,3000,major_purchase,757,1.22,54072,1
10720,5000,home_improvement,702,16.62,65e3,0
10723,10000,home_improvement,682,10.65,18e4,1
10724,1400,debt_consolidation,677,24.87,53408,1
10725,20000,debt_consolidation,722,15.77,60504,1
10726,25000,debt_consolidation,712,9.57,72e3,1
10727,28000,debt_consolidation,757,9.57,9e4,0
10728,10000,home_improvement,712,21.63,4e4,1
10729,18000,debt_consolidation,712,20.65,48e3,0
10730,24000,debt_consolidation,727,12.35,78e3,1
10732,4000,debt_consolidation,692,24.48,2e4,1
10733,5000,major_purchase,782,0.63,48e3,1
10734,3600,debt_consolidation,662,22.05,21112,0
10736,13800,debt_consolidation,762,5.74,117500,1
10737,20000,debt_consolidation,682,14.54,12e4,1
10738,17500,home_improvement,757,7.44,5e4,1
10739,13750,other,672,12.38,41004,0
10741,27000,debt_consolidation,687,19.83,85399,1
10743,5000,other,672,8.82,13e4,1
10744,19600,debt_consolidation,687,21.47,85e3,1
10746,1400,major_purchase,742,11.29,25200,1
10747,30000,small_business,692,9.41,75e3,1
10748,4650,other,722,9,48e3,1
10749,35000,debt_consolidation,662,9.76,27e4,1
10750,4500,debt_consolidation,717,11.51,16884,1
10751,1950,small_business,722,24.29,16800,1
10752,18225,debt_consolidation,722,29.78,48996,1
10753,20000,home_improvement,742,16.51,92400,1
10754,10500,major_purchase,762,12.96,45e3,1
10756,5200,debt_consolidation,707,9.66,57739,1
10757,4300,debt_consolidation,762,18.4,27e3,1
10758,5400,debt_consolidation,797,7,121008,1
10759,3600,debt_consolidation,707,12,7e4,0
10760,5000,major_purchase,722,10.96,36996,1
10761,2000,small_business,712,8.63,19200,0
10762,4775,debt_consolidation,692,20.96,47004,1
10764,6000,debt_consolidation,692,13.06,6e4,1
10765,30000,debt_consolidation,737,19.35,64512,0
10766,6000,home_improvement,737,1.95,35e3,1
10768,10000,debt_consolidation,757,16.26,69e3,1
10769,24000,debt_consolidation,742,17.16,13e4,1
10770,16000,debt_consolidation,792,10.58,39e3,1
10771,10000,other,782,12.53,13e4,1
10773,22000,debt_consolidation,747,23.67,50343,1
10774,34000,debt_consolidation,747,12.59,81e3,1
10775,8000,debt_consolidation,697,16.07,29056.87,0
10778,10750,major_purchase,702,18.44,36960,1
10779,21000,debt_consolidation,692,20.31,81e3,1
10780,8400,debt_consolidation,722,14.82,75e3,1
10781,9800,debt_consolidation,712,17.66,85e3,1
10783,7000,other,702,17.71,45e3,1
10784,7500,debt_consolidation,792,11.14,115e3,1
10785,15600,debt_consolidation,722,9.95,69e3,1
10786,20000,debt_consolidation,727,13.22,56e3,1
10788,11500,small_business,757,10.56,9e4,1
10789,16000,home_improvement,797,0,62400,1
10790,35000,other,667,22.4,144e3,0
10791,28000,major_purchase,772,13.81,102e3,1
10792,21600,home_improvement,682,11.62,135e3,0
10793,5000,major_purchase,717,6.69,19200,1
10794,35000,small_business,682,17.44,73e3,0
10795,10000,debt_consolidation,732,6.77,36e3,1
10797,12000,other,697,18.81,79500,0
10799,4800,other,662,11.87,18e4,0
10800,23425,debt_consolidation,687,17.84,115e3,1
10802,9450,home_improvement,697,16.69,23004,0
10804,16800,major_purchase,732,26.99,75e3,1
10805,24000,debt_consolidation,772,17.57,72e3,1
10806,8000,vacation_wedding,667,14.39,44100,1
10807,9950,debt_consolidation,702,7.16,69096,1
10808,8000,debt_consolidation,672,13.23,45e3,1
10809,28000,debt_consolidation,752,14.31,53004,1
10810,35000,home_improvement,662,23.61,15e4,1
10811,8000,debt_consolidation,687,12.19,53140,1
10812,10000,debt_consolidation,677,20.52,78e3,1
10813,9600,major_purchase,732,9.34,52008,1
10815,15000,debt_consolidation,722,11.89,45e3,1
10816,1800,small_business,662,4.19,50960,1
10817,12000,debt_consolidation,747,10.2,110004,1
10818,3000,major_purchase,762,4.9,94e3,1
10819,10000,debt_consolidation,752,25.61,36600,0
10820,12200,other,727,14.7,24e3,1
10821,19000,debt_consolidation,702,23.17,62e3,0
10822,6500,home_improvement,767,12.48,65e3,1
10823,6400,debt_consolidation,742,13.46,5e4,1
10827,5600,major_purchase,667,17.87,49008,1
10828,21000,debt_consolidation,707,20.1,57200,1
10830,13750,debt_consolidation,692,19.27,36e3,1
10831,6000,major_purchase,757,11.05,24e3,1
10832,24000,debt_consolidation,742,17.82,107500,1
10833,10000,home_improvement,707,7.94,63e3,0
10834,18000,debt_consolidation,722,26.4,138e3,1
10836,18825,debt_consolidation,732,21.15,4e4,0
10837,9600,debt_consolidation,727,25.52,81960,1
10838,2000,debt_consolidation,667,8.08,37440,0
10839,4000,home_improvement,707,10.23,80569,1
10840,30000,debt_consolidation,707,19.23,111e3,1
10842,2800,other,682,21.26,82116,1
10843,10000,debt_consolidation,667,10.48,75e3,0
10845,35000,debt_consolidation,767,6.76,242400,1
10846,10000,vacation_wedding,707,17.97,74e3,1
10847,25000,debt_consolidation,732,10.34,133300,1
10848,20000,debt_consolidation,777,0.31,115e3,1
10849,20000,debt_consolidation,757,10.61,34500,1
10850,13000,home_improvement,757,9.25,18e4,1
10851,10500,debt_consolidation,742,20.9,48e3,0
10852,23000,debt_consolidation,767,18.73,28e3,1
10853,14075,debt_consolidation,742,20.94,61200,1
10854,8000,debt_consolidation,742,12.3,6e4,1
10855,11000,major_purchase,732,21.38,48e3,1
10856,7200,home_improvement,707,7.99,66560,1
10858,22475,small_business,722,16.7,49e3,1
10860,4325,debt_consolidation,692,24.47,23e3,1
10861,13000,debt_consolidation,717,19.25,38400,1
10862,20000,debt_consolidation,707,13.7,1e5,1
10863,14000,debt_consolidation,672,6.48,52e3,1
10864,7500,debt_consolidation,777,12.25,48e3,1
10866,10200,debt_consolidation,707,20.36,6e4,1
10868,21000,debt_consolidation,712,17.7,93e3,1
10869,8000,debt_consolidation,662,22.48,56e3,0
10870,15000,debt_consolidation,682,22.34,11e4,1
10872,14000,home_improvement,707,22.55,53e3,0
10873,5600,debt_consolidation,677,17.91,7e4,1
10874,11000,debt_consolidation,707,11.49,14e4,1
10875,8875,debt_consolidation,677,14.8,24e3,1
10876,11000,debt_consolidation,702,14.62,52769.6,1
10878,9600,debt_consolidation,782,18.71,35e3,1
10879,35000,debt_consolidation,812,0.28,107e3,1
10880,18000,small_business,717,6,36e3,1
10881,9600,medical,682,17.99,98e3,1
10882,8000,debt_consolidation,667,14.82,132e3,0
10883,35000,debt_consolidation,707,19.06,75500,0
10884,6000,debt_consolidation,682,19.69,49e3,1
10885,5600,debt_consolidation,717,3.62,6e4,1
10886,28000,debt_consolidation,772,20.26,96e3,1
10887,5500,major_purchase,757,5.8,65e3,1
10888,25000,debt_consolidation,762,8.59,82e3,1
10889,22800,debt_consolidation,707,15.77,9e4,1
10890,7000,home_improvement,752,8.54,105e3,1
10893,7000,small_business,762,12.9,68e3,1
10894,35000,debt_consolidation,747,10.09,85e3,1
10895,3000,debt_consolidation,687,8.89,10800,0
10896,2350,debt_consolidation,662,22.96,22e3,1
10897,16000,debt_consolidation,682,7.92,49e3,0
10898,24000,debt_consolidation,737,11.93,120120,1
10899,10000,debt_consolidation,692,24.14,5e4,1
10900,2000,other,767,11.06,94500,1
10902,26000,other,727,3.28,90696,1
10903,15000,small_business,702,14.04,8e4,0
10904,3000,major_purchase,722,3.22,5e4,1
10905,24000,debt_consolidation,762,3.71,53e3,0
10906,9450,debt_consolidation,742,29.18,33600,0
10907,30000,small_business,707,10.96,129e3,1
10908,22000,debt_consolidation,747,7.71,57e3,1
10912,3500,small_business,662,13.08,43200,1
10913,25000,home_improvement,752,2.42,208e3,1
10914,15000,debt_consolidation,672,16.49,42500,1
10916,7800,medical,752,7.7,52656,1
10917,18000,debt_consolidation,747,14.29,33e3,1
10918,35000,debt_consolidation,677,23.33,14e4,1
10919,12000,debt_consolidation,772,20.09,17e4,1
10920,20000,debt_consolidation,707,16.02,96e3,1
10921,14500,other,722,1.59,13e4,1
10922,9000,major_purchase,732,13.89,194808,1
10924,11500,debt_consolidation,687,20.56,37e3,1
10925,10000,debt_consolidation,787,14.1,4e4,1
10926,7900,debt_consolidation,697,19.17,37e3,1
10927,5000,debt_consolidation,692,6.78,21600,0
10928,12000,home_improvement,707,16.45,68e3,1
10929,7200,home_improvement,777,2.51,42e3,1
10931,20000,debt_consolidation,682,8.75,45e3,1
10932,25000,other,762,4.1,185e3,1
10934,17475,debt_consolidation,677,24.93,52518.72,0
10935,30000,home_improvement,812,2.96,6e4,1
10936,24000,home_improvement,742,1.39,163500,1
10937,32000,debt_consolidation,702,14.24,17e4,1
10938,6000,major_purchase,707,19.44,99996,1
10939,20000,debt_consolidation,727,12.4,12e4,1
10940,6000,vacation_wedding,677,14.68,8e4,1
10941,25000,debt_consolidation,737,6.47,105e3,1
10942,30000,debt_consolidation,722,25.56,9e4,1
10943,24000,debt_consolidation,742,22.42,53e3,1
10944,35000,debt_consolidation,662,17.07,8e4,0
10946,3400,major_purchase,682,24.18,34e3,1
10947,3000,medical,677,23.94,76e3,0
10949,19000,medical,732,18.26,88e3,1
10950,16000,debt_consolidation,767,9.9,35500,1
10951,20000,debt_consolidation,727,7.73,135e3,0
10952,3000,debt_consolidation,712,6.25,24e3,1
10953,12000,debt_consolidation,752,7.96,80400,1
10954,8875,debt_consolidation,717,18.51,24500,1
10955,20000,debt_consolidation,712,12.27,57e3,0
10956,12000,debt_consolidation,732,8.9,6e4,1
10957,35000,home_improvement,762,7.92,41e4,1
10961,24000,other,757,5.88,1e5,0
10963,22000,debt_consolidation,737,12.31,96e3,1
10964,16000,debt_consolidation,707,7.04,85e3,1
10965,25000,debt_consolidation,742,11.24,78504,1
10966,4300,debt_consolidation,687,6.09,4e4,1
10967,2775,debt_consolidation,677,14.21,25e3,0
10968,12000,vacation_wedding,702,20.46,6e4,0
10969,5350,debt_consolidation,677,23.73,36e3,0
